date,section_id,employees_on_duty,total_task_time_minutes,employees_on_duty_7days_ago,employees_on_duty_rolling_mean_7,avg_task_time_per_employee,productivity_per_employee,day_of_week,holiday_name,is_holiday,month,weekend,is_working_day,day_num,dow_Monday,dow_Tuesday,dow_Wednesday,dow_Thursday,dow_Friday,dow_Saturday,dow_Sunday,dow_sin,dow_cos,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,month_sin,month_cos
2021-01-04,3,6.0,2485.334695533333,6.0,2.0,414.2224492555556,414.2224492555556,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-04,4,6.0,2097.88459905,6.0,2.5,349.647433175,349.647433175,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-04,5,4.0,1556.5208289166667,4.0,1.75,389.1302072291667,389.1302072291667,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-04,6,6.0,1873.9238191833333,6.0,4.25,312.32063653055553,312.32063653055553,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-05,1,4.0,1530.652494616667,4.0,1.2,382.6631236541667,382.6631236541667,Tuesday,0,0,1,0,1,1,False,True,False,False,False,False,False,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-05,2,6.0,2177.4744047833333,6.0,3.4,362.91240079722223,362.91240079722223,Tuesday,0,0,1,0,1,1,False,True,False,False,False,False,False,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-05,3,3.0,459.1718610166666,3.0,2.2,153.05728700555554,153.05728700555554,Tuesday,0,0,1,0,1,1,False,True,False,False,False,False,False,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-05,4,4.0,1138.46477735,4.0,2.8,284.6161943375,284.6161943375,Tuesday,0,0,1,0,1,1,False,True,False,False,False,False,False,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-05,5,6.0,2411.3194177666664,6.0,2.6,401.88656962777776,401.88656962777776,Tuesday,0,0,1,0,1,1,False,True,False,False,False,False,False,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-05,6,5.0,1933.8675960333333,5.0,4.4,386.77351920666666,386.77351920666666,Tuesday,0,0,1,0,1,1,False,True,False,False,False,False,False,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-06,1,2.0,481.22908995,2.0,1.3333333333333333,240.614544975,240.614544975,Wednesday,0,0,1,0,1,2,False,False,True,False,False,False,False,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-06,2,5.0,1814.4012066166667,5.0,3.6666666666666665,362.8802413233333,362.8802413233333,Wednesday,0,0,1,0,1,2,False,False,True,False,False,False,False,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-06,3,3.0,873.1738832833333,3.0,2.333333333333333,291.05796109444447,291.05796109444447,Wednesday,0,0,1,0,1,2,False,False,True,False,False,False,False,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-06,4,1.0,623.1215389833334,1.0,2.5,623.1215389833334,623.1215389833334,Wednesday,0,0,1,0,1,2,False,False,True,False,False,False,False,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-06,5,9.0,3670.9184564666666,9.0,3.6666666666666665,407.8798284962963,407.8798284962963,Wednesday,0,0,1,0,1,2,False,False,True,False,False,False,False,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-06,6,10.0,4451.014037066667,10.0,5.333333333333333,445.1014037066667,445.1014037066667,Wednesday,0,0,1,0,1,2,False,False,True,False,False,False,False,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-07,1,2.0,681.67488515,2.0,1.4285714285714286,340.837442575,340.837442575,Thursday,0,0,1,0,1,3,False,False,False,True,False,False,False,0.4338837391175582,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-07,2,3.0,1158.1189880666666,3.0,3.571428571428572,386.0396626888889,386.0396626888889,Thursday,0,0,1,0,1,3,False,False,False,True,False,False,False,0.4338837391175582,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-07,3,1.0,91.10959605,1.0,2.142857142857143,91.10959605,91.10959605,Thursday,0,0,1,0,1,3,False,False,False,True,False,False,False,0.4338837391175582,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-07,4,3.0,1061.9995743833333,3.0,2.571428571428572,353.99985812777777,353.99985812777777,Thursday,0,0,1,0,1,3,False,False,False,True,False,False,False,0.4338837391175582,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-07,5,5.0,1908.75741865,5.0,3.857142857142857,381.75148373,381.75148373,Thursday,0,0,1,0,1,3,False,False,False,True,False,False,False,0.4338837391175582,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-07,6,5.0,1807.2403881166667,5.0,5.285714285714286,361.44807762333335,361.44807762333335,Thursday,0,0,1,0,1,3,False,False,False,True,False,False,False,0.4338837391175582,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-08,1,3.0,928.5925710833334,1.0,1.7142857142857142,309.5308570277778,309.5308570277778,Friday,0,0,1,0,1,4,False,False,False,False,True,False,False,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-08,2,4.0,1421.3705858333333,4.0,3.571428571428572,355.3426464583333,355.3426464583333,Friday,0,0,1,0,1,4,False,False,False,False,True,False,False,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-08,3,4.0,858.5522617166666,2.0,2.4285714285714284,214.63806542916663,214.63806542916663,Friday,0,0,1,0,1,4,False,False,False,False,True,False,False,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-08,4,3.0,729.0954453,4.0,2.4285714285714284,243.0318151,243.0318151,Friday,0,0,1,0,1,4,False,False,False,False,True,False,False,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-08,5,11.0,4483.23567235,3.0,5.0,407.5668793045454,407.5668793045454,Friday,0,0,1,0,1,4,False,False,False,False,True,False,False,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-08,6,2.0,1009.9400023,11.0,4.0,504.97000115,504.97000115,Friday,0,0,1,0,1,4,False,False,False,False,True,False,False,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-09,1,0.0,0.0,0.0,1.7142857142857142,0.0,,Saturday,0,0,1,1,0,5,False,False,False,False,False,True,False,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-09,2,0.0,0.0,0.0,3.571428571428572,0.0,,Saturday,0,0,1,1,0,5,False,False,False,False,False,True,False,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-09,3,0.0,0.0,0.0,2.4285714285714284,0.0,,Saturday,0,0,1,1,0,5,False,False,False,False,False,True,False,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-09,4,0.0,0.0,0.0,2.4285714285714284,0.0,,Saturday,0,0,1,1,0,5,False,False,False,False,False,True,False,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-09,5,0.0,0.0,0.0,5.0,0.0,,Saturday,0,0,1,1,0,5,False,False,False,False,False,True,False,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-09,6,0.0,0.0,0.0,4.0,0.0,,Saturday,0,0,1,1,0,5,False,False,False,False,False,True,False,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-10,1,0.0,0.0,0.0,1.7142857142857142,0.0,,Sunday,0,0,1,1,0,6,False,False,False,False,False,False,True,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-10,2,0.0,0.0,0.0,3.571428571428572,0.0,,Sunday,0,0,1,1,0,6,False,False,False,False,False,False,True,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-10,3,0.0,0.0,0.0,2.4285714285714284,0.0,,Sunday,0,0,1,1,0,6,False,False,False,False,False,False,True,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-10,4,0.0,0.0,0.0,2.4285714285714284,0.0,,Sunday,0,0,1,1,0,6,False,False,False,False,False,False,True,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-10,5,0.0,0.0,0.0,5.0,0.0,,Sunday,0,0,1,1,0,6,False,False,False,False,False,False,True,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-10,6,0.0,0.0,0.0,4.0,0.0,,Sunday,0,0,1,1,0,6,False,False,False,False,False,False,True,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-11,1,5.0,1471.81571555,1.0,2.2857142857142856,294.36314311,294.36314311,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-11,2,8.0,3076.2025515833334,7.0,3.7142857142857135,384.5253189479167,384.5253189479167,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-11,3,2.0,512.2962848166667,6.0,1.8571428571428568,256.14814240833334,256.14814240833334,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-11,4,4.0,1888.5798506333333,6.0,2.142857142857143,472.1449626583333,472.1449626583333,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-11,5,7.0,2733.519423733333,4.0,5.428571428571429,390.5027748190476,390.5027748190476,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-11,6,15.0,6002.254558083333,6.0,5.285714285714286,400.1503038722222,400.1503038722222,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-12,1,4.0,891.04246335,4.0,2.2857142857142856,222.7606158375,222.7606158375,Tuesday,0,0,1,0,1,1,False,True,False,False,False,False,False,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-12,2,5.0,1787.1547278,6.0,3.571428571428572,357.43094556,357.43094556,Tuesday,0,0,1,0,1,1,False,True,False,False,False,False,False,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-12,3,3.0,1157.9528590833334,3.0,1.8571428571428568,385.9842863611111,385.9842863611111,Tuesday,0,0,1,0,1,1,False,True,False,False,False,False,False,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-12,4,2.0,754.9932270166667,4.0,1.8571428571428568,377.4966135083333,377.4966135083333,Tuesday,0,0,1,0,1,1,False,True,False,False,False,False,False,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-12,5,15.0,6538.459734066667,6.0,6.714285714285714,435.8973156044445,435.8973156044445,Tuesday,0,0,1,0,1,1,False,True,False,False,False,False,False,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-12,6,11.0,4233.11470135,5.0,6.142857142857143,384.8286092136364,384.8286092136364,Tuesday,0,0,1,0,1,1,False,True,False,False,False,False,False,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-13,1,3.0,813.8272610333333,2.0,2.4285714285714284,271.2757536777778,271.2757536777778,Wednesday,0,0,1,0,1,2,False,False,True,False,False,False,False,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-13,2,6.0,2390.8892508833333,5.0,3.7142857142857135,398.4815418138889,398.4815418138889,Wednesday,0,0,1,0,1,2,False,False,True,False,False,False,False,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-13,3,5.0,1692.70551625,3.0,2.142857142857143,338.54110325,338.54110325,Wednesday,0,0,1,0,1,2,False,False,True,False,False,False,False,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-13,4,3.0,889.2263438833334,1.0,2.142857142857143,296.40878129444445,296.40878129444445,Wednesday,0,0,1,0,1,2,False,False,True,False,False,False,False,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-13,5,7.0,2516.3267979666666,9.0,6.428571428571429,359.47525685238094,359.47525685238094,Wednesday,0,0,1,0,1,2,False,False,True,False,False,False,False,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-13,6,6.0,2387.9416142166665,10.0,5.571428571428571,397.9902690361111,397.9902690361111,Wednesday,0,0,1,0,1,2,False,False,True,False,False,False,False,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-14,1,0.0,0.0,2.0,2.142857142857143,0.0,,Thursday,දෙමළ තෛපොංැලල් දිනය,1,1,0,0,3,False,False,False,True,False,False,False,0.4338837391175582,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-14,2,0.0,0.0,3.0,3.2857142857142856,0.0,,Thursday,දෙමළ තෛපොංැලල් දිනය,1,1,0,0,3,False,False,False,True,False,False,False,0.4338837391175582,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-14,3,0.0,0.0,1.0,2.0,0.0,,Thursday,දෙමළ තෛපොංැලල් දිනය,1,1,0,0,3,False,False,False,True,False,False,False,0.4338837391175582,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-14,4,0.0,0.0,3.0,1.7142857142857142,0.0,,Thursday,දෙමළ තෛපොංැලල් දිනය,1,1,0,0,3,False,False,False,True,False,False,False,0.4338837391175582,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-14,5,0.0,0.0,5.0,5.714285714285714,0.0,,Thursday,දෙමළ තෛපොංැලල් දිනය,1,1,0,0,3,False,False,False,True,False,False,False,0.4338837391175582,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-14,6,0.0,0.0,5.0,4.857142857142857,0.0,,Thursday,දෙමළ තෛපොංැලල් දිනය,1,1,0,0,3,False,False,False,True,False,False,False,0.4338837391175582,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-15,1,3.0,1142.7058715666667,3.0,2.142857142857143,380.9019571888889,380.9019571888889,Friday,0,0,1,0,1,4,False,False,False,False,True,False,False,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-15,2,7.0,2113.8582321666668,4.0,3.7142857142857135,301.979747452381,301.979747452381,Friday,0,0,1,0,1,4,False,False,False,False,True,False,False,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-15,3,3.0,1122.262090016667,4.0,1.8571428571428568,374.08736333888896,374.08736333888896,Friday,0,0,1,0,1,4,False,False,False,False,True,False,False,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-15,4,4.0,1440.6080940666666,3.0,1.8571428571428568,360.15202351666665,360.15202351666665,Friday,0,0,1,0,1,4,False,False,False,False,True,False,False,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-15,5,9.0,4095.3556785166666,11.0,5.428571428571429,455.0395198351852,455.0395198351852,Friday,0,0,1,0,1,4,False,False,False,False,True,False,False,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-15,6,11.0,4414.4112161,2.0,6.142857142857143,401.3101105545455,401.3101105545455,Friday,0,0,1,0,1,4,False,False,False,False,True,False,False,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-16,1,0.0,0.0,0.0,2.142857142857143,0.0,,Saturday,0,0,1,1,0,5,False,False,False,False,False,True,False,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-16,2,0.0,0.0,0.0,3.7142857142857135,0.0,,Saturday,0,0,1,1,0,5,False,False,False,False,False,True,False,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-16,3,0.0,0.0,0.0,1.8571428571428568,0.0,,Saturday,0,0,1,1,0,5,False,False,False,False,False,True,False,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-16,4,0.0,0.0,0.0,1.8571428571428568,0.0,,Saturday,0,0,1,1,0,5,False,False,False,False,False,True,False,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-16,5,0.0,0.0,0.0,5.428571428571429,0.0,,Saturday,0,0,1,1,0,5,False,False,False,False,False,True,False,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-16,6,0.0,0.0,0.0,6.142857142857143,0.0,,Saturday,0,0,1,1,0,5,False,False,False,False,False,True,False,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-17,1,0.0,0.0,0.0,2.142857142857143,0.0,,Sunday,0,0,1,1,0,6,False,False,False,False,False,False,True,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-17,2,0.0,0.0,0.0,3.7142857142857135,0.0,,Sunday,0,0,1,1,0,6,False,False,False,False,False,False,True,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-17,3,0.0,0.0,0.0,1.8571428571428568,0.0,,Sunday,0,0,1,1,0,6,False,False,False,False,False,False,True,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-17,4,0.0,0.0,0.0,1.8571428571428568,0.0,,Sunday,0,0,1,1,0,6,False,False,False,False,False,False,True,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-17,5,0.0,0.0,0.0,5.428571428571429,0.0,,Sunday,0,0,1,1,0,6,False,False,False,False,False,False,True,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-17,6,0.0,0.0,0.0,6.142857142857143,0.0,,Sunday,0,0,1,1,0,6,False,False,False,False,False,False,True,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-18,1,2.0,281.73061781666667,5.0,1.7142857142857142,140.86530890833333,140.86530890833333,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-18,2,6.0,2895.7709750333333,8.0,3.4285714285714284,482.6284958388889,482.6284958388889,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-18,3,2.0,803.8240555333333,2.0,1.8571428571428568,401.91202776666665,401.91202776666665,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-18,4,4.0,1315.2737474333333,4.0,1.8571428571428568,328.8184368583333,328.8184368583333,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-18,5,20.0,7953.4314896,7.0,7.285714285714286,397.67157448,397.67157448,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-18,6,9.0,3974.047912,15.0,5.285714285714286,441.5608791111111,441.5608791111111,Monday,0,0,1,0,1,0,True,False,False,False,False,False,False,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
2021-01-19,1,1.0,137.96541184999998,4.0,1.2857142857142858,137.96541184999998,137.96541184999998,Tuesday,0,0,1,0,1,1,False,True,False,False,False,False,False,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0
